t,S,R,gain,norm
437,0.9463693089757444,0.05363069102425558,0.0,18.69058609393664
438,0.9469435300861365,0.05305646991386344,0.0,18.676391338935733
439,0.944349135487174,0.05565086451282595,0.0,18.664772152681746
440,0.9480621772462178,0.05193782275378225,0.0,18.623298216568816
441,0.9487878839858201,0.05121211601417981,0.0,18.63574514091818
442,0.9482462986535207,0.051753701346479324,0.0,18.640987527378687
443,0.9479724459190275,0.05202755408097245,0.0,18.62039846097969
444,0.9463785952356931,0.0536214047643069,0.0,18.594027801329986
445,0.9435579811893974,0.05644201881060266,0.0,18.598287867913108
446,0.9404599975797797,0.059540002420220305,0.0,18.62601457447819
447,0.9403551817194571,0.05964481828054293,0.0,18.627537118511306
448,0.9385369342811445,0.061463065718855486,0.0,18.613817426648385
449,0.9381393301016232,0.061860669898376824,0.0,18.582159452182605
450,0.9379625487099144,0.06203745129008566,0.0,18.637410941895652
451,0.9385723866652848,0.061427613334715206,0.0,18.64096102267057
452,0.9374286666959898,0.06257133330401023,0.0,18.641234285846373
453,0.9359272573061118,0.0640727426938882,0.0,18.651964244939467
454,0.9390068689104797,0.06099313108952028,0.0,18.6009969086321
455,0.9409585878882949,0.0590414121117051,0.0,18.599785318946374
456,0.9429090410466411,0.05709095895335888,0.0,18.60124884808193
457,0.9427479474617181,0.05725205253828194,0.0,18.58960881805802
458,0.9428657542709378,0.05713424572906219,0.0,18.59248191706417
459,0.9465483558383578,0.05345164416164216,0.0,18.537246450659605
460,0.9464916415770854,0.05350835842291459,0.0,18.573922967791944
461,0.9445749234961784,0.0554250765038216,0.0,18.573947285849908
462,0.9448031599303044,0.0551968400696956,0.0,18.579598449773755
463,0.943880759210545,0.05611924078945499,0.0,18.618404660554173
464,0.9451233229108144,0.05487667708918569,0.0,18.651360453610767
465,0.946591559178187,0.05340844082181292,0.0,18.680292856851008
466,0.9491353843734587,0.05086461562654132,0.0,18.669097918941603
467,0.9489961181952578,0.05100388180474222,0.0,18.64960946029792
468,0.9499945324407835,0.05000546755921648,0.0,18.68855874879837
469,0.950362822790733,0.04963717720926699,0.0,18.710915754467788
470,0.9523688534805376,0.04763114651946247,0.0,18.698840897465043
471,0.952161772993674,0.047838227006325985,0.0,18.667986185309108
472,0.9517446099618866,0.048255390038113424,0.0,18.688499766226617
473,0.9520631579473902,0.04793684205260983,0.0,18.73414157086262
474,0.9534647747177626,0.04653522528223746,0.0,18.75913026049919
475,0.9541765890471648,0.045823410952835104,0.0,18.757151330892487
476,0.9534536925379867,0.04654630746201329,0.0,18.771105137869846
477,0.9511696038177093,0.04883039618229068,0.0,18.741212646915002
478,0.9519359986518595,0.04806400134814048,0.0,18.752524745780434
479,0.9514175485503397,0.04858245144966032,0.0,18.721648784363683
480,0.9518953973056826,0.048104602694317385,0.0,18.70161464368895
481,0.9521204536439912,0.047879546356008815,0.0,18.6697160533879
482,0.9513874705587064,0.048612529441293566,0.0,18.648839906424428
483,0.9512748527042032,0.04872514729579682,0.0,18.65084537205159
484,0.9544597644252757,0.04554023557472431,0.0,18.624068661366433
485,0.9541242359454681,0.045875764054531816,0.0,18.621312774014882
486,0.9533879123742742,0.0466120876257258,0.0,18.619627017916258
487,0.9548464198205454,0.04515358017945454,0.0,18.651359624278324
488,0.958936198994378,0.04106380100562201,0.0,18.617199597328387
489,0.9591713946008953,0.04082860539910475,0.0,18.604824945125152
490,0.9587518714922478,0.0412481285077522,0.0,18.59314300618335
491,0.9604944037759342,0.03950559622406574,0.0,18.6228066471472
492,0.959603939419398,0.04039606058060197,0.0,18.653152115356
493,0.9568306514885611,0.04316934851143896,0.0,18.661035963039282
494,0.9563173471429164,0.04368265285708361,0.0,18.66367778057677
495,0.9553678961749633,0.04463210382503667,0.0,18.67425068799188
496,0.9540987548968435,0.04590124510315648,0.0,18.6480081768505
497,0.9562709443065004,0.04372905569349962,0.0,18.66202231571672
498,0.9557167795388359,0.044283220461164036,0.0,18.65159032301772
499,0.9555839996662521,0.04441600033374793,0.0,18.700111375696387
500,0.953811433046794,0.04618856695320595,0.0,18.665345438494846
501,0.9528584560763531,0.047141543923646896,0.0,18.63245599364213
502,0.9561636152642714,0.04383638473572857,0.0,18.625770501759263
503,0.9558820363890504,0.04411796361094956,0.0,18.598803096682634
504,0.9596715909185821,0.040328409081417896,0.0,18.588994672093552
505,0.9625060118110491,0.03749398818895089,0.0,18.634583779394543
506,0.9642665867778805,0.03573341322211953,0.0,18.635254987592766
507,0.9653179444050544,0.03468205559494565,0.0,18.62166576015037
508,0.9666971453207821,0.033302854679217925,0.0,18.61441422363777
509,0.9685868388120993,0.03141316118790073,0.0,18.598936210664252
510,0.9675616751066806,0.03243832489331947,0.0,18.554848572466604
511,0.9697905211919773,0.030209478808022727,0.0,18.576187623516727
512,0.9697411502336757,0.030258849766324324,0.0,18.568330453811384
513,0.9691545401692361,0.03084545983076387,0.0,18.617232404882962
514,0.9706001832436472,0.02939981675635285,0.0,18.639769932656566
515,0.9720048028978356,0.027995197102164304,0.0,18.6161602154171
516,0.9731878016190095,0.026812198380990453,0.0,18.693160832457405
517,0.9721029544143427,0.02789704558565727,0.0,18.68597509960538
518,0.9708969567306004,0.029103043269399633,0.0,18.70355466143835
519,0.9704487680001739,0.02955123199982615,0.0,18.682581088408682
520,0.9704472258396063,0.029552774160393706,0.0,18.639681712106995
521,0.9693345728671049,0.030665427132895152,0.0,18.622945652226274
522,0.970809687304149,0.029190312695850984,0.0,18.63895355804106
523,0.9696226633726133,0.03037733662738674,0.0,18.632205881782525
524,0.9665590808706284,0.03344091912937168,0.0,18.596804483010043
525,0.9682018369692501,0.031798163030749886,0.0,18.621492648187985
526,0.9674760101903217,0.03252398980967828,0.0,18.597534591653023
527,0.9673169691286687,0.03268303087133123,0.0,18.622416026903867
528,0.9690246808190276,0.03097531918097241,0.0,18.60485060945975
529,0.9675168219060248,0.0324831780939752,0.0,18.650124071388433
530,0.9678985127898008,0.032101487210199245,0.0,18.579643470616126
531,0.9653084826384616,0.03469151736153838,0.0,18.590622038046835
532,0.9666643055825912,0.03333569441740877,0.0,18.604568925193547
533,0.9679758522474878,0.03202414775251219,0.0,18.613845881617564
534,0.9681258546560623,0.03187414534393775,0.0,18.603505129552175
535,0.9697913549780817,0.030208645021918282,0.0,18.591868845291536
536,0.9696705051198111,0.030329494880188854,0.0,18.594852084103408
537,0.9674372393521427,0.0325627606478573,0.0,18.6117023902109
538,0.971148705335284,0.028851294664716053,0.0,18.603141970514656
539,0.9673256477485416,0.03267435225145846,0.0,18.620070146364682
540,0.9685580944893778,0.03144190551062222,0.0,18.615604187748655
541,0.9681980310671056,0.031801968932894394,0.0,18.655787760280113
542,0.9702881190953399,0.02971188090466019,0.0,18.641111981316303
543,0.9698344122000842,0.030165587799915877,0.0,18.590477935791057
544,0.9670330107651002,0.03296698923489977,0.0,18.612878654492402
545,0.9678289563891106,0.032171043610889405,0.0,18.615324658374686
546,0.9685823024226092,0.03141769757739073,0.0,18.62720485446698
547,0.967384485448715,0.032615514551284946,0.0,18.572123208313176
548,0.9675362480965919,0.032463751903408146,0.0,18.594607925886237
549,0.9677893301168461,0.032210669883153874,0.0,18.64069214440163
550,0.9684942714932747,0.03150572850672523,0.0,18.62757028358574
551,0.9686009422468156,0.031399057753184446,0.0,18.641536236963038
552,0.9702961433681159,0.02970385663188414,0.0,18.64697956905391
553,0.9726647892542509,0.02733521074574911,0.0,18.62126097905397
554,0.9714517379034698,0.028548262096530136,0.0,18.637147736576182
555,0.9712014573308505,0.028798542669149548,0.0,18.668909340248387
556,0.9673689828896865,0.03263101711031343,0.0,18.707075251289762
557,0.9684127965794561,0.03158720342054391,0.0,18.69508385313829
558,0.9677923743155997,0.032207625684400235,0.0,18.7287606989328
559,0.9685504576262783,0.03144954237372166,0.0,18.69291329686715
560,0.9689913582972611,0.031008641702738905,0.0,18.686168325237986
561,0.9674016362231717,0.032598363776828294,0.0,18.686326692456866
562,0.9673433289394514,0.03265667106054862,0.0,18.69133298799832
563,0.9692379595400282,0.03076204045997176,0.0,18.693990675887488
564,0.9703198184274577,0.029680181572542298,0.0,18.73491757125969
565,0.9723410551881588,0.027658944811841172,0.0,18.67405541120339
566,0.9699888378635818,0.030011162136418138,0.0,18.69282431322431
567,0.9665594931513802,0.03344050684861978,0.0,18.709982005052165
568,0.9645487749576265,0.03545122504237357,0.0,18.727360207198693
569,0.9663072767947617,0.033692723205238265,0.0,18.78187801779091
570,0.9671013537908143,0.03289864620918566,0.0,18.78837231411972
571,0.9648140838749388,0.03518591612506116,0.0,18.784533417105603
572,0.9639508502328349,0.03604914976716512,0.0,18.812042345518055
573,0.9637816671004155,0.03621833289958454,0.0,18.78296598905318
574,0.9659593640896982,0.03404063591030185,0.0,18.783544500291175
575,0.9663796496822618,0.033620350317738246,0.0,18.79070838982756
576,0.9633564424917181,0.03664355750828184,0.0,18.781594486930878
577,0.9619147445246814,0.03808525547531855,0.0,18.762574755067337
578,0.9630005170311573,0.03699948296884269,0.0,18.770786708173233
579,0.9651346260381104,0.03486537396188959,0.0,18.79581333855703
580,0.9651545675309784,0.03484543246902161,0.0,18.81211832755533
581,0.9659653999672252,0.03403460003277478,0.0,18.78998763970225
582,0.9680865284460994,0.03191347155390056,0.0,18.79456969557139
583,0.9683230007824234,0.03167699921757662,0.0,18.77630556813831
584,0.969689967349161,0.03031003265083902,0.0,18.782068832102716
585,0.9689575590544226,0.031042440945577413,0.0,18.75756412931739
586,0.9688066719328247,0.031193328067175324,0.0,18.729992794132794
587,0.9695446587233018,0.030455341276698203,0.0,18.76659226591106
588,0.9720401342219974,0.027959865778002625,0.0,18.788822187574628
589,0.9770227801892266,0.022977219810773355,0.0,18.789283159006608
590,0.9745110878520715,0.025488912147928467,0.0,18.817458624731632
591,0.9745611851123709,0.02543881488762912,0.0,18.799150440840318
592,0.9757079961141946,0.024292003885805383,0.0,18.785856585629347
593,0.9711101202051128,0.02888987979488721,0.0,18.79220997359552
594,0.9700917194984602,0.029908280501539812,0.0,18.821453553533708
595,0.9723367028090738,0.027663297190926212,0.0,18.825512907171944
596,0.9728154153845177,0.0271845846154823,0.0,18.86728481538823
597,0.9723590063151236,0.02764099368487635,0.0,18.847325818134756
598,0.9704394515146536,0.029560548485346425,0.0,18.808581774727443
599,0.9743916280545185,0.025608371945481535,0.0,18.81047280482608
