t,gamma,leak,mass_total,mass_out
4.62,0.6,0.0004967828426763056,37.48572314219472,0.018622264102356963
4.63,0.6,0.0004974020632857856,37.48186265417249,0.018643555819980326
4.64,0.0967048610192709,0.0004980320664599126,37.478002426399094,0.018665246995209658
4.65,0.4923177831841727,0.0005011783512378752,37.47423639720904,0.0187812760114521
4.66,0.483321068726568,0.0005023500721494298,37.47039633167826,0.018823256300686805
4.67,0.6,0.0005035748790591011,37.46655813805438,0.01886721748313202
4.68,0.5379112328561844,0.0005042200575678331,37.46269810283794,0.018889443794059803
4.69,0.6,0.0005051889032313841,37.45885005011445,0.0189237953731267
4.7,0.6,0.0005058531011588897,37.454990449604956,0.018946723072809767
4.71,0.6,0.0005065279326045331,37.45113109912599,0.01897004400934213
4.72,0.0,0.0005072133573715947,37.44727199695831,0.018993756553985032
4.73,0.0,0.0005109513352032052,37.443527102459775,0.019131820167719735
4.74,0.0,0.0005146989934573454,37.43978258307603,0.0192702184107716
4.75,0.3113994112168593,0.0005184563652261253,37.43603843842223,0.019408952417250422
4.76,0.6,0.0005206096993159771,37.43223422900577,0.019487584206688443
4.7700000000000005,0.6,0.0005212669351204881,37.42837391571908,0.01951017375759103
4.78,0.6,0.0005219351330685436,37.42451385428286,0.0195331686185612
4.79,0.2631084553074045,0.0005226142328522832,37.420654042268055,0.01955656640513113
4.8,0.6,0.0005250640696840518,37.41686036147567,0.019646248976196823
4.8100000000000005,0.6,0.0005257513854650508,37.41300063878069,0.019669936920244303
4.82,0.6,0.000526449544421007,37.409141161248286,0.019694025321520828
4.83,0.6,0.000527158485909605,37.40528192640906,0.01971851178534824
4.84,0.6,0.0005278781646616061,37.401422932356866,0.01974339449326558
4.8500000000000005,0.22220982847646142,0.000528608527883864,37.39756417689204,0.019768671345989756
4.86,0.0,0.0005313456746756729,37.39378034100207,0.01986902344396419
4.87,0.0,0.000535268694667914,37.39004081267117,0.020013718339379063
4.88,0.18730056145860438,0.0005392015854105343,37.38630165895345,0.020158753127144727
4.89,0.6,0.0005421349090620907,37.38252512232381,0.020266371857702883
4.9,0.6,0.0005428379322138028,37.37866512301706,0.020290557284291313
4.91,0.3901042854595549,0.00054355200596324,37.37480536569587,0.0203151504290102
4.92,0.6,0.0005454174615448022,37.370988488690955,0.02038278967692239
4.93,0.37641387378859475,0.0005461447723367732,37.36712894786735,0.02040786213211241
4.94,0.6,0.0005481035984601368,37.36331527305214,0.020478967551561013
4.95,0.20738590358976383,0.0005488434562330057,37.35945592479426,0.020504492912749275
