t,kappa,ang_err,bmag,leakage,spread
13.72,0.0,0.8462433935670379,3.321408230068761e-05,0.32511116663223527,7.271079388570437
13.73,0.0,0.8462780233965823,3.315954181262963e-05,0.32543149748888045,7.27388925097676
13.74,0.0,0.8463126060018422,3.3105106395517616e-05,0.3257517307074146,7.276698824755078
13.75,0.0,0.8463471414086592,3.30507758025745e-05,0.3260718660877485,7.279508110203361
13.76,0.0,0.8463816296422895,3.2996549787709784e-05,0.3263919034305202,7.282317107619051
13.77,0.0,0.8464160707285453,3.294242810555971e-05,0.3267118425370936,7.285125817299066
13.780000000000001,0.0,0.8464504646929463,3.2888410511453173e-05,0.3270316832095569,7.287934239539792
13.790000000000001,0.0,0.84648481156121,3.2834496761427625e-05,0.32735142525072103,7.2907423746370945
13.8,0.0,0.8465191113592732,3.27806866122274e-05,0.3276710684641183,7.293550222886309
13.81,0.0,0.8465533641134737,3.2726979821308024e-05,0.32799061265400087,7.296357784582251
13.82,0.0,0.8465875698498011,3.267337614680597e-05,0.3283100576253387,7.299165060019208
13.83,0.0,0.8466217285944415,3.2619875347556606e-05,0.3286294031838193,7.301972049490947
13.84,0.0,0.8466558403739022,3.256647718309627e-05,0.32894864913584465,7.304778753290712
13.85,0.0,0.8466899052146823,3.2513181413647856e-05,0.3292677952885311,7.307585171711227
13.86,0.0,0.8467239231433004,3.24599878001193e-05,0.32958684144970685,7.3103913050446945
13.870000000000001,0.0,0.8467578941864051,3.240689610410549e-05,0.329905787427911,7.313197153582795
13.88,0.0,0.8467918183709866,3.23539060878936e-05,0.33022463303239175,7.316002717616692
13.89,0.0,0.8468256957239091,3.23010175144435e-05,0.3305433780731053,7.318807997437032
13.9,0.0,0.8468595262721341,3.2248230147393825e-05,0.3308620223607137,7.321612993333937
13.91,0.0,0.8468933100428613,3.219554375106465e-05,0.3311805657065843,7.324417705597021
13.92,0.0,0.8469270470634696,3.2142958090453035e-05,0.331499007922787,7.327222134515375
13.93,0.0,0.8469607373611181,3.2090472931216235e-05,0.33181734882209424,7.330026280377577
13.94,0.0,0.8469943809633387,3.203808803969097e-05,0.33213558821797784,7.332830143471688
13.950000000000001,0.0,0.847027977897798,3.198580318288247e-05,0.3324537259246092,7.335633724085259
13.96,0.0,0.8470615281921345,3.193361812845628e-05,0.33277176175685647,7.338437022505322
13.97,0.0,0.84709503187401,3.1881532644737915e-05,0.3330896955302838,7.3412400390184
13.98,0.0,0.8471284889714514,3.1829546500722913e-05,0.3334075270611495,7.344042773910503
13.99,0.0,0.8471618995123578,3.1777659466056827e-05,0.333725256166405,7.346845227467129
14.0,0.0,0.8471952635247897,3.1725871311043435e-05,0.33404288266369286,7.349647399973266
14.01,0.0,0.8472285810369882,3.1674181806643134e-05,0.3343604063713452,7.35244929171339
14.02,0.0,0.8472618520772865,3.1622590724467555e-05,0.33467782710838306,7.3552509029714725
14.030000000000001,0.0,0.8472950766741096,3.15710978367774e-05,0.33499514469451397,7.3580522340309695
14.040000000000001,0.0,0.8473282548559475,3.1519702916479235e-05,0.335312358950131,7.360853285174835
14.05,0.0,0.8473613866513183,3.146840573712196e-05,0.33562946969631113,7.363654056685513
14.06,0.0,0.8473944720889293,3.141720607290047e-05,0.33594647675481404,7.366454548844939
14.07,0.0,0.8474275111976826,3.136610369865356e-05,0.33626337994807975,7.369254761934548
14.08,0.0,0.8474605040065133,3.131509838985607e-05,0.33658017909922855,7.372054696235265
14.09,0.0,0.8474934505441474,3.1264189922608115e-05,0.33689687403205804,7.37485435202751
14.1,0.0,0.8475263508399284,3.121337807366227e-05,0.3372134645710432,7.377653729591206
14.11,0.0,0.8475592049227814,3.116266262038473e-05,0.3375299505413333,7.380452829205764
14.120000000000001,0.0,0.8475920128223966,3.111204334079504e-05,0.3378463317687518,7.383251651150095
14.13,0.0,0.8476247745677901,3.1061520013513064e-05,0.3381626080797939,7.3860501957026115
14.14,0.0,0.847657490188765,3.101109241780853e-05,0.3384787793016262,7.388848463141225
14.15,0.0,0.8476901597145963,3.09607603335525e-05,0.3387948452620834,7.391646453743339
14.16,0.0,0.8477227831750929,3.0910523541252737e-05,0.33911080578966935,7.394444167785864
14.17,0.0,0.847755360600043,3.086038182203199e-05,0.339426660713553,7.397241605545209
14.18,0.0,0.847787892019626,3.081033495764044e-05,0.33974240986356896,7.400038767297284
