t,peak,symmetry_error,chi,norm
1382,6.0000000000,0.0333327845,0.0120000000,17.4055619879
1383,6.0000000000,0.0342969172,0.0120000000,17.4505157948
1384,6.0000000000,0.0353561684,0.0120000000,17.4970900557
1385,6.0000000000,0.0364537045,0.0120000000,17.5456825748
1386,6.0000000000,0.0376062163,0.0120000000,17.5962056838
1387,6.0000000000,0.0388445426,0.0120000000,17.6484187655
1388,6.0000000000,0.0401680974,0.0120000000,17.7026692549
1389,6.0000000000,0.0415710597,0.0120000000,17.7594149001
1390,6.0000000000,0.0430557184,0.0120000000,17.8188646857
1391,6.0000000000,0.0446159486,0.0120000000,17.8809841067
1392,6.0000000000,0.0462921293,0.0120000000,17.9459520734
1393,6.0000000000,0.0480221562,0.0120000000,18.0136196864
1394,6.0000000000,0.0499417256,0.0120000000,18.0848023790
1395,6.0000000000,0.0519933477,0.0120000000,18.1596503889
1396,6.0000000000,0.0541905355,0.0120000000,18.2385767623
1397,6.0000000000,0.0565799015,0.0120000000,18.3219141983
1398,6.0000000000,0.0591178645,0.0120000000,18.4100171800
1399,6.0000000000,0.0618556234,0.0120000000,18.5034847464
1400,6.0000000000,0.0648667902,0.0120000000,18.6029642916
1401,6.0000000000,0.0681141565,0.0120000000,18.7084541140
1402,6.0000000000,0.0687249568,0.0120000000,18.7920965239
1403,6.0000000000,0.0678332782,0.0120000000,18.8647048142
1404,6.0000000000,0.0669928369,0.0120000000,18.9416357388
1405,6.0000000000,0.0661057392,0.0120000000,19.0235780398
1406,6.0000000000,0.0652475979,0.0120000000,19.1113276765
1407,6.0000000000,0.0635157073,0.0120000000,19.1957722123
1408,6.0000000000,0.0583379609,0.0120000000,19.2508396625
1409,6.0000000000,0.0527711924,0.0120000000,19.3097047288
1410,6.0000000000,0.0486227130,0.0120000000,19.3561189935
1411,6.0000000000,0.0471607685,0.0120000000,19.3779635826
1412,6.0000000000,0.0456247736,0.0120000000,19.4005179040
1413,6.0000000000,0.0440347741,0.0120000000,19.4240800902
1414,6.0000000000,0.0423426045,0.0120000000,19.4485056928
1415,6.0000000000,0.0405628573,0.0120000000,19.4739907870
1416,6.0000000000,0.0387016627,0.0120000000,19.5005194615
1417,6.0000000000,0.0367198404,0.0120000000,19.5282810868
1418,6.0000000000,0.0346411342,0.0120000000,19.5572670151
1419,6.0000000000,0.0324139087,0.0120000000,19.5878940364
1420,6.0000000000,0.0300272245,0.0120000000,19.6199553906
1421,6.0000000000,0.0275173264,0.0120000000,19.6536629269
1422,6.0000000000,0.0248141943,0.0120000000,19.6895623465
1423,6.0000000000,0.0219048613,0.0120000000,19.7274035526
1424,6.0000000000,0.0188127679,0.0120000000,19.7673726597
1425,6.0000000000,0.0154663478,0.0120000000,19.8101542008
1426,6.0000000000,0.0118534257,0.0120000000,19.8558180264
1427,6.0000000000,0.0079524250,0.0120000000,19.9049152427
1428,6.0000000000,0.0077631766,0.0120000000,19.9178063154
1429,6.0000000000,0.0078560503,0.0120000000,19.9278443559
1430,6.0000000000,0.0079477948,0.0120000000,19.9378878448
1431,6.0000000000,0.0080510757,0.0120000000,19.9482243665
1432,6.0000000000,0.0081693211,0.0120000000,19.9588007130
1433,6.0000000000,0.0082685213,0.0120000000,19.9693239088
1434,6.0000000000,0.0084041106,0.0120000000,19.9802334023
1435,6.0000000000,0.0085212923,0.0120000000,19.9911615788
1436,6.0000000000,0.0086350739,0.0120000000,20.0022459367
1437,6.0000000000,0.0087718837,0.0120000000,20.0135839831
1438,6.0000000000,0.0089130537,0.0120000000,20.0254130519
1439,6.0000000000,0.0090493182,0.0120000000,20.0370595669
1440,6.0000000000,0.0091692073,0.0120000000,20.0489983872
1441,6.0000000000,0.0093078316,0.0120000000,20.0612751546
1442,6.0000000000,0.0094475438,0.0120000000,20.0736405977
1443,6.0000000000,0.0095898078,0.0120000000,20.0863552117
1444,6.0000000000,0.0097171846,0.0120000000,20.0991518619
1445,6.0000000000,0.0098508791,0.0120000000,20.1121314447
1446,6.0000000000,0.0100098319,0.0120000000,20.1254954720
1447,6.0000000000,0.0101607454,0.0120000000,20.1391589250
1448,6.0000000000,0.0103036530,0.0120000000,20.1529003531
1449,6.0000000000,0.0104836656,0.0120000000,20.1669991030
1450,6.0000000000,0.0106679476,0.0120000000,20.1812298897
1451,6.0000000000,0.0108510518,0.0120000000,20.1959895058
1452,6.0000000000,0.0110438936,0.0120000000,20.2109744234
1453,6.0000000000,0.0112589760,0.0120000000,20.2261462070
1454,6.0000000000,0.0114449458,0.0120000000,20.2416633782
1455,6.0000000000,0.0116545454,0.0120000000,20.2573383395
1456,6.0000000000,0.0118565224,0.0120000000,20.2734424098
1457,6.0000000000,0.0120745104,0.0120000000,20.2900593429
1458,6.0000000000,0.0123102105,0.0120000000,20.3070321273
1459,6.0000000000,0.0125456095,0.0120000000,20.3241773298
1460,6.0000000000,0.0127820476,0.0120000000,20.3418760327
1461,6.0000000000,0.0130567391,0.0120000000,20.3599457174
1462,6.0000000000,0.0133070959,0.0120000000,20.3783469872
1463,6.0000000000,0.0135965920,0.0120000000,20.3970860695
1464,6.0000000000,0.0138679427,0.0120000000,20.4161469445
1465,6.0000000000,0.0141645619,0.0120000000,20.4358948794
1466,6.0000000000,0.0144855762,0.0120000000,20.4562971610
1467,6.0000000000,0.0148246822,0.0120000000,20.4767560388
1468,6.0000000000,0.0151281868,0.0120000000,20.4980400908
1469,6.0000000000,0.0154755512,0.0120000000,20.5199970642
1470,6.0000000000,0.0158157866,0.0120000000,20.5424905312
1471,6.0000000000,0.0161690802,0.0120000000,20.5656271873
1472,6.0000000000,0.0165404329,0.0120000000,20.5897775647
1473,6.0000000000,0.0169323291,0.0120000000,20.6142555826
1474,6.0000000000,0.0173611811,0.0120000000,20.6395289418
1475,6.0000000000,0.0178073976,0.0120000000,20.6655539212
1476,6.0000000000,0.0182911290,0.0120000000,20.6922621189
1477,6.0000000000,0.0187716733,0.0120000000,20.7199171625
1478,6.0000000000,0.0192776023,0.0120000000,20.7484005842
1479,6.0000000000,0.0197961608,0.0120000000,20.7779005774
1480,6.0000000000,0.0203597700,0.0120000000,20.8083527013
1481,6.0000000000,0.0209598373,0.0120000000,20.8398900363
1482,6.0000000000,0.0215674762,0.0120000000,20.8726607548
1483,6.0000000000,0.0222250235,0.0120000000,20.9065074043
1484,6.0000000000,0.0228972803,0.0120000000,20.9413893088
1485,6.0000000000,0.0236260712,0.0120000000,20.9778081519
1486,6.0000000000,0.0243800166,0.0120000000,21.0157396295
1487,6.0000000000,0.0251972167,0.0120000000,21.0550145266
1488,6.0000000000,0.0260351823,0.0120000000,21.0961686313
1489,6.0000000000,0.0269431619,0.0120000000,21.1389921609
1490,6.0000000000,0.0279157047,0.0120000000,21.1837034154
1491,6.0000000000,0.0289219304,0.0120000000,21.2302029465
1492,6.0000000000,0.0300568592,0.0120000000,21.2789135350
1493,6.0000000000,0.0312146049,0.0120000000,21.3299674576
1494,6.0000000000,0.0324606975,0.0120000000,21.3834456236
1495,6.0000000000,0.0337876916,0.0120000000,21.4397946559
1496,6.0000000000,0.0352354499,0.0120000000,21.4990606935
1497,6.0000000000,0.0367947053,0.0120000000,21.5615215820
1498,6.0000000000,0.0384603628,0.0120000000,21.6275771106
1499,6.0000000000,0.0402828190,0.0120000000,21.6973736175
1500,6.0000000000,0.0422441195,0.0120000000,21.7715176258
1501,6.0000000000,0.0443958765,0.0120000000,21.8505954500
1502,6.0000000000,0.0467089554,0.0120000000,21.9352158083
1503,6.0000000000,0.0476823738,0.0120000000,22.0073201822
1504,6.0000000000,0.0469828988,0.0120000000,22.0633037573
1505,6.0000000000,0.0462789894,0.0120000000,22.1230956782
1506,6.0000000000,0.0455741737,0.0120000000,22.1868301288
1507,6.0000000000,0.0448210581,0.0120000000,22.2549758565
1508,6.0000000000,0.0440245506,0.0120000000,22.3279507748
1509,6.0000000000,0.0432460516,0.0120000000,22.4063692280
1510,6.0000000000,0.0402568370,0.0120000000,22.4652020795
1511,6.0000000000,0.0386383997,0.0120000000,22.4874418762
1512,6.0000000000,0.0377827821,0.0120000000,22.5019014409
1513,6.0000000000,0.0369070278,0.0120000000,22.5167059241
1514,6.0000000000,0.0359707149,0.0120000000,22.5320533392
1515,6.0000000000,0.0349779499,0.0120000000,22.5480507814
1516,6.0000000000,0.0339399930,0.0120000000,22.5647650093
1517,6.0000000000,0.0328633680,0.0120000000,22.5820896194
1518,6.0000000000,0.0317256256,0.0120000000,22.6000507278
1519,6.0000000000,0.0305279244,0.0120000000,22.6188784823
1520,6.0000000000,0.0292551399,0.0120000000,22.6386539071
1521,6.0000000000,0.0279198186,0.0120000000,22.6590926043
1522,6.0000000000,0.0264983421,0.0120000000,22.6804931884
1523,6.0000000000,0.0249972394,0.0120000000,22.7030117480
1524,6.0000000000,0.0234057965,0.0120000000,22.7265217102
1525,6.0000000000,0.0217130190,0.0120000000,22.7512823651
1526,6.0000000000,0.0198975362,0.0120000000,22.7774330263
1527,6.0000000000,0.0179753069,0.0120000000,22.8049933103
1528,6.0000000000,0.0159086418,0.0120000000,22.8344577794
1529,6.0000000000,0.0136790557,0.0120000000,22.8659636717
1530,6.0000000000,0.0113102617,0.0120000000,22.8991029931
1531,6.0000000000,0.0087169888,0.0120000000,22.9348263287
1532,6.0000000000,0.0059340445,0.0120000000,22.9731440661
1533,6.0000000000,0.0042619352,0.0120000000,22.9985645172
1534,6.0000000000,0.0043051606,0.0120000000,23.0045492144
1535,6.0000000000,0.0043608249,0.0120000000,23.0106342160
1536,6.0000000000,0.0044083634,0.0120000000,23.0170615749
1537,6.0000000000,0.0044662081,0.0120000000,23.0234801797
1538,6.0000000000,0.0045138147,0.0120000000,23.0300059476
1539,6.0000000000,0.0045515449,0.0120000000,23.0365986548
1540,6.0000000000,0.0046004730,0.0120000000,23.0431512576
1541,6.0000000000,0.0046498539,0.0120000000,23.0500573220
1542,6.0000000000,0.0046981154,0.0120000000,23.0568202623
1543,6.0000000000,0.0047491419,0.0120000000,23.0636524640
1544,6.0000000000,0.0047921365,0.0120000000,23.0704873138
1545,6.0000000000,0.0048421459,0.0120000000,23.0774909308
1546,6.0000000000,0.0049076598,0.0120000000,23.0845973799
1547,6.0000000000,0.0049724325,0.0120000000,23.0919601195
1548,6.0000000000,0.0050299269,0.0120000000,23.0992203256
1549,6.0000000000,0.0050921742,0.0120000000,23.1064947165
1550,6.0000000000,0.0051471721,0.0120000000,23.1138791095
1551,6.0000000000,0.0052022161,0.0120000000,23.1215748605
1552,6.0000000000,0.0052468811,0.0120000000,23.1292713119
1553,6.0000000000,0.0053064410,0.0120000000,23.1371778004
1554,6.0000000000,0.0053748717,0.0120000000,23.1451031794
1555,6.0000000000,0.0054398677,0.0120000000,23.1533065757
1556,6.0000000000,0.0055170522,0.0120000000,23.1613848317
1557,6.0000000000,0.0055877070,0.0120000000,23.1697881591
1558,6.0000000000,0.0056415804,0.0120000000,23.1780687835
1559,6.0000000000,0.0057114980,0.0120000000,23.1867810392
1560,6.0000000000,0.0057933488,0.0120000000,23.1952751142
1561,6.0000000000,0.0058668070,0.0120000000,23.2042364650
1562,6.0000000000,0.0059579074,0.0120000000,23.2132199586
1563,6.0000000000,0.0060334407,0.0120000000,23.2222578067
1564,6.0000000000,0.0061226611,0.0120000000,23.2313288807
1565,6.0000000000,0.0062056077,0.0120000000,23.2406870331
1566,6.0000000000,0.0062996346,0.0120000000,23.2503271289
1567,6.0000000000,0.0063905717,0.0120000000,23.2598736399
1568,6.0000000000,0.0064816694,0.0120000000,23.2698581243
1569,6.0000000000,0.0065688220,0.0120000000,23.2797119707
1570,6.0000000000,0.0066719798,0.0120000000,23.2899774934
1571,6.0000000000,0.0067813808,0.0120000000,23.3003560246
1572,6.0000000000,0.0068854271,0.0120000000,23.3108956848
1573,6.0000000000,0.0070060525,0.0120000000,23.3215350425
1574,6.0000000000,0.0071077479,0.0120000000,23.3324165595
1575,6.0000000000,0.0072311557,0.0120000000,23.3436263804
1576,6.0000000000,0.0073594680,0.0120000000,23.3549720183
1577,6.0000000000,0.0074900167,0.0120000000,23.3664890189
1578,6.0000000000,0.0076132772,0.0120000000,23.3782587649
1579,6.0000000000,0.0077546549,0.0120000000,23.3901957182
1580,6.0000000000,0.0078840079,0.0120000000,23.4026135400
1581,6.0000000000,0.0080269216,0.0120000000,23.4149310129
1582,6.0000000000,0.0081713610,0.0120000000,23.4276685979
1583,6.0000000000,0.0083302678,0.0120000000,23.4406241200
1584,6.0000000000,0.0084703547,0.0120000000,23.4539073162
1585,6.0000000000,0.0086316914,0.0120000000,23.4674549566
1586,6.0000000000,0.0087813575,0.0120000000,23.4812351858
1587,6.0000000000,0.0089461421,0.0120000000,23.4954732890
1588,6.0000000000,0.0091186224,0.0120000000,23.5099275355
1589,6.0000000000,0.0093065988,0.0120000000,23.5247314946
1590,6.0000000000,0.0094805347,0.0120000000,23.5399200070
1591,6.0000000000,0.0096749126,0.0120000000,23.5554770407
1592,6.0000000000,0.0098875421,0.0120000000,23.5714553818
1593,6.0000000000,0.0100883453,0.0120000000,23.5878610820
1594,6.0000000000,0.0103064516,0.0120000000,23.6047346540
1595,6.0000000000,0.0105479799,0.0120000000,23.6220227204
1596,6.0000000000,0.0107865696,0.0120000000,23.6394274001
1597,6.0000000000,0.0110237060,0.0120000000,23.6575656886
1598,6.0000000000,0.0112729428,0.0120000000,23.6760846235
1599,6.0000000000,0.0115382035,0.0120000000,23.6951626292
