t,S,R,gain,norm
194,0.20919734366041354,0.7908026563395865,0.21307086935756556,19.999999999999005
195,0.20856671428528295,0.791433285714717,0.3426903935209036,19.999999999999
196,0.20542087223183625,0.7945791277681638,0.4082896809825073,19.999999999999
197,0.20206930591135452,0.7979306940886455,0.30375778174930773,19.999999999999
198,0.19964482437530884,0.8003551756246912,0.502636388290873,19.999999999999005
199,0.193820640708104,0.806179359291896,0.7445109905707484,19.999999999999005
200,0.1870013939880515,0.8129986060119485,0.668045893069963,19.999999999999
201,0.18143555885030438,0.8185644411496956,0.7266403340066652,19.999999999999005
202,0.17465753854142396,0.825342461458576,0.8746475244813557,19.999999999999005
203,0.1679130705556453,0.8320869294443547,1.0,19.999999999999
204,0.1592014367641973,0.8407985632358027,0.8993074555052111,19.999999999999
205,0.15204439034714157,0.8479556096528584,0.8824180955616641,19.999999999999
206,0.1467925594834818,0.8532074405165182,0.9271662818364346,19.999999999999
207,0.1415401120895754,0.8584598879104246,0.7745698856468475,19.999999999999
208,0.13640740101820903,0.863592598981791,0.5515986141894974,19.999999999999
209,0.13657196066686117,0.8634280393331388,0.646595164223676,19.999999999998998
210,0.1347928656684294,0.8652071343315706,0.37602461757844036,19.999999999999
211,0.13733393499919644,0.8626660650008036,0.4418254073440874,19.999999999999
212,0.1365200758662769,0.8634799241337231,0.5039229301827186,19.999999999999
213,0.13775627623817488,0.8622437237618251,0.47806817161576476,19.999999999999005
214,0.13721001263919486,0.8627899873608051,0.4732537802013964,19.999999999999005
215,0.13824730756606296,0.861752692433937,0.5570466851876038,19.999999999999
216,0.13780753029117698,0.862192469708823,0.4821160757205961,19.999999999999
217,0.1378666045195196,0.8621333954804804,0.35994792341941345,19.999999999999
218,0.1390839676574157,0.8609160323425843,0.44881740577268736,19.999999999998998
219,0.13905752214522316,0.8609424778547768,0.3011336945690728,19.999999999999
220,0.14110989245041694,0.8588901075495831,0.43337416230075554,19.999999999999
221,0.1399905823275266,0.8600094176724734,0.25850233947668727,19.999999999998998
222,0.14053116337265703,0.859468836627343,0.2661870817683623,19.999999999999005
223,0.14244772557550966,0.8575522744244903,0.4377378414951436,19.999999999999
224,0.14235253542382087,0.8576474645761791,0.11153376161634743,19.999999999999
225,0.14617347706131567,0.8538265229386843,0.020638131303477525,19.999999999999
226,0.15158234911909574,0.8484176508809043,0.4004953439949585,19.999999999999
227,0.14983285951795056,0.8501671404820494,0.4417066395790321,19.999999999999
228,0.14965576544197412,0.8503442345580259,0.5491270839326672,19.999999999999
229,0.1483111689660226,0.8516888310339774,0.6993674807897761,19.999999999999
230,0.1447794416841175,0.8552205583158825,0.6359132598087114,19.999999999998998
231,0.1423068786046674,0.8576931213953326,0.2860051459033465,19.999999999998998
232,0.1461835730407104,0.8538164269592896,0.40171292033008765,19.999999999999
233,0.14682433120789207,0.8531756687921079,0.38969636477319713,19.999999999999
234,0.1471067509143591,0.8528932490856409,0.29957151848705016,19.999999999999
235,0.14741744749131747,0.8525825525086825,0.29842804412141305,19.999999999999
236,0.1478061464226258,0.8521938535773742,0.27156434778676586,19.999999999999
237,0.14842645321676995,0.85157354678323,0.0,19.999999999999005
238,0.15581354641634526,0.8441864535836547,0.0,19.999999999999
239,0.16152236793099295,0.838477632069007,0.39371079060032227,19.999999999999005
240,0.1615728246522542,0.8384271753477458,0.6855293507000807,19.999999999999
241,0.1577942397233396,0.8422057602766604,0.925500822185542,19.999999999999
242,0.14857115334662596,0.851428846653374,0.6733515706488648,19.999999999999005
243,0.14454678671606858,0.8554532132839314,0.9534253325089619,19.999999999998998
244,0.13896850609211386,0.8610314939078861,1.0,19.999999999999
245,0.13314341496355486,0.8668565850364451,0.6609902976252089,19.999999999999
246,0.1312093800167643,0.8687906199832357,0.6375200182189418,19.999999999998998
247,0.13065049037034593,0.8693495096296541,0.5965716599711343,19.999999999999
248,0.13111315743225727,0.8688868425677427,0.5958627030384704,19.999999999999
249,0.13013613454373762,0.8698638654562624,0.7465067605668222,19.999999999999
250,0.12654374785598677,0.8734562521440132,0.9897084982741662,19.999999999999005
251,0.12213404178121567,0.8778659582187843,0.9305000578476319,19.999999999999
252,0.1184115608165528,0.8815884391834472,0.719581035864693,19.999999999999
253,0.11803466476851865,0.8819653352314814,0.815814554521958,19.999999999999
254,0.1173748097616607,0.8826251902383393,0.7991907512368542,19.999999999999005
255,0.11505700071647984,0.8849429992835202,0.8168196525133189,19.999999999999005
256,0.11324309594724469,0.8867569040527553,1.0,19.999999999999
257,0.108846633688366,0.891153366311634,1.0,19.999999999999
258,0.10601019015954427,0.8939898098404557,0.785783862485318,19.999999999999005
259,0.10472867560291876,0.8952713243970812,1.0,19.999999999998998
260,0.10345821365686303,0.896541786343137,1.0,19.999999999999005
261,0.1011365761285814,0.8988634238714186,0.9678405437622238,19.999999999998998
262,0.09950848166150239,0.9004915183384976,0.8978619483625827,19.999999999999
263,0.09792519224578689,0.9020748077542131,0.9662478688369212,19.999999999999005
264,0.09666505811600556,0.9033349418839944,0.5054396535506849,19.999999999999
265,0.10115543519183201,0.898844564808168,0.39943672043730777,19.999999999999
266,0.10339914545979423,0.8966008545402058,0.1435420634047609,19.999999999999005
267,0.1082743341318485,0.8917256658681515,0.3450266027473657,19.999999999999005
268,0.11097758597395879,0.8890224140260412,0.3964109859405648,19.999999999999
269,0.11336746441514911,0.8866325355848509,0.2384513808722048,19.999999999999
270,0.11661343367560151,0.8833865663243985,0.017034409004394513,19.999999999999
271,0.12278140509463364,0.8772185949053664,0.0,19.999999999999005
272,0.12942310785908828,0.8705768921409117,0.05465162129311385,19.999999999998998
273,0.1344375340181626,0.8655624659818374,0.08441174592846593,19.999999999999
274,0.13802274611575205,0.861977253884248,0.0,19.999999999999
275,0.14308644543655624,0.8569135545634438,0.19590650451441194,19.999999999999
276,0.14513125607966593,0.8548687439203341,0.4143801496122957,19.999999999999005
277,0.14474144437556458,0.8552585556244354,0.3790551967691507,19.999999999999
278,0.14637297563656848,0.8536270243634315,0.4009664962018916,19.999999999999
279,0.1457160074999604,0.8542839925000396,0.5773341693559526,19.999999999999
280,0.14452585440492538,0.8554741455950746,0.49794532866214886,19.999999999999
281,0.14297543635837873,0.8570245636416213,0.5501461396001319,19.999999999999005
282,0.14077982947200074,0.8592201705279993,0.45412107822833914,19.999999999998998
283,0.1398477670549897,0.8601522329450103,0.567250673838535,19.999999999998998
284,0.13849867147387762,0.8615013285261224,0.5560142239384501,19.999999999999
285,0.13735871580567183,0.8626412841943282,0.5975067714000944,19.999999999999
286,0.13624791334413178,0.8637520866558682,0.420463157853182,19.999999999998998
287,0.1363754170647622,0.8636245829352378,0.41314307991185273,19.999999999999
288,0.13688367385446787,0.8631163261455321,0.5063892489838013,19.999999999999
289,0.13662702461552312,0.8633729753844769,0.41489379478137206,19.999999999999
290,0.1358109460544904,0.8641890539455096,0.5527940735691667,19.999999999999
291,0.13343170624906198,0.866568293750938,0.7361761524361665,19.999999999999
292,0.13032400966521052,0.8696759903347895,0.5420632893441992,19.999999999999
293,0.12886100115483945,0.8711389988451606,0.37187646799512714,19.999999999999
294,0.1297238453509374,0.8702761546490626,0.08230315857355569,19.999999999999
295,0.13370431237469715,0.8662956876253028,0.053309878015292286,19.999999999999005
296,0.14151705316531904,0.858482946834681,0.0,19.999999999999
297,0.14794490756636824,0.8520550924336318,0.2969373816472701,19.999999999999
298,0.1495676228027435,0.8504323771972565,0.4423441882306053,19.999999999999005
299,0.14961922785286652,0.8503807721471335,0.07445096222841713,19.999999999999
300,0.15437636324653048,0.8456236367534695,0.0,19.999999999999005
301,0.15797144595388757,0.8420285540461124,0.0,19.999999999999
302,0.162959531150201,0.837040468849799,0.0,19.999999999999
303,0.1664287310965996,0.8335712689034004,0.10079819087820088,19.999999999999005
304,0.1691316529433018,0.8308683470566982,0.3163112700825128,19.999999999999
305,0.16905014183877753,0.8309498581612225,0.30160393425914334,19.999999999999
306,0.16872491564343817,0.8312750843565618,0.6192690005962738,19.999999999999
307,0.16496727992426563,0.8350327200757344,0.6742877389175139,19.999999999999
308,0.15990802588120334,0.8400919741187967,0.4737362232934403,19.999999999999
309,0.15981878724373333,0.8401812127562667,0.18086750425693204,19.999999999999005
310,0.16359669949600264,0.8364033005039974,0.0,19.999999999999
311,0.16803664128784945,0.8319633587121505,0.036696782153787175,19.999999999999
312,0.17136366452675122,0.8286363354732488,0.09868620221191537,19.999999999999
313,0.17387908275611674,0.8261209172438833,0.07567335565680115,19.999999999998998
314,0.1775396029210875,0.8224603970789125,0.19988295581969465,19.999999999999
315,0.17620348119709073,0.8237965188029093,0.0,19.999999999999005
316,0.18010156150134093,0.8198984384986591,0.09362086392132427,19.999999999999
317,0.18317377191141326,0.8168262280885867,0.0,19.999999999998998
318,0.18742128742117448,0.8125787125788255,0.13221655292665993,19.999999999999
319,0.18796873797205083,0.8120312620279492,0.0,19.999999999999
320,0.19228210818608293,0.8077178918139171,0.0,19.999999999998998
321,0.19688352788674202,0.803116472113258,0.14722406840166327,19.999999999999
322,0.19828948542560498,0.801710514574395,0.35310461476205324,19.999999999999
