t,kappa,b0,b1,bmag,ang_err
6.16,0.6,0.00010157723427553031,9.907914933068422e-05,0.00014189648464693546,0.7729492402625731
6.17,0.6,0.00010133071279421949,9.884127616801845e-05,0.0001415539163354624,0.7729623160689716
6.18,0.6,0.00010108495933781014,9.8604132440238e-05,0.00014121240716954983,0.7729753552443377
6.19,0.6,0.00010083997092708533,9.836771533228507e-05,0.00014087195305052347,0.772988357691172
6.2,0.6,0.00010059574459662774,9.813202204224954e-05,0.00014053254989877082,0.7730013233126019
6.21,0.6,0.0001003522773947463,9.78970497812947e-05,0.00014019419365363673,0.7730142520123646
6.22,0.6,0.00010010956638340334,9.766279577359189e-05,0.0001398568802733257,0.7730271436948315
6.23,0.6,9.9867608638142e-05,9.742925725624531e-05,0.0001395206057347972,0.7730399982649807
6.24,0.6,9.96264012480143e-05,9.719643147922522e-05,0.00013918536603366773,0.7730528156284091
6.25,0.6,9.93859413155094e-05,9.69643157052984e-05,0.00013885115718411084,0.7730655956913304
6.26,0.6,9.914622595648235e-05,9.673290720996173e-05,0.0001385179752187597,0.7730783383605866
6.2700000000000005,0.6,9.890725230008347e-05,9.650220328136504e-05,0.00013818581618860263,0.7730910435435998
6.28,0.6,9.866901748868772e-05,9.627220122025398e-05,0.00013785467616289276,0.7731037111484289
6.29,0.6,9.843151867782491e-05,9.604289833988733e-05,0.00013752455122904028,0.7731163410836879
6.3,0.6,9.819475303611007e-05,9.581429196599732e-05,0.00013719543749253482,0.7731289332586879
6.3100000000000005,0.6,9.795871774517425e-05,9.558637943668936e-05,0.00013686733107682588,0.7731414875832643
6.32,0.6,9.772340999959585e-05,9.535915810239709e-05,0.0001365402281232424,0.7731540039678819
6.33,0.6,9.748882700683218e-05,9.51326253258062e-05,0.00013621412479089044,0.7731664823235844
6.34,0.6,9.725496598715158e-05,9.49067784817966e-05,0.00013588901725656427,0.7731789225620331
6.3500000000000005,0.6,9.702182417356581e-05,9.468161495737346e-05,0.00013556490171464974,0.773191324595484
6.36,0.6,9.678939881176294e-05,9.445713215160163e-05,0.00013524177437703052,0.7732036883367837
6.37,0.6,9.655768716004048e-05,9.423332747553328e-05,0.00013491963147298965,0.7732160136993262
6.38,0.6,9.632668648923916e-05,9.401019835216574e-05,0.00013459846924913268,0.7732283005971667
6.390000000000001,0.6,9.609639408267679e-05,9.378774221635239e-05,0.0001342782839692781,0.7732405489448864
6.4,0.6,9.586680723608271e-05,9.356595651475807e-05,0.00013395907191437927,0.773252758657688
6.41,0.6,9.563792325753254e-05,9.334483870578565e-05,0.00013364082938242648,0.7732649296513419
6.42,0.6,9.540973946738341e-05,9.312438625951335e-05,0.0001333235526883567,0.7732770618421814
6.43,0.6,9.518225319820937e-05,9.290459665764306e-05,0.0001330072381639713,0.7732891551471579
6.44,0.6,9.495546179473742e-05,9.268546739342598e-05,0.00013269188215783836,0.7733012094837726
6.45,0.6,9.472936261378365e-05,9.246699597160806e-05,0.0001323774810352089,0.7733132247701127
6.46,0.6,9.450395302419004e-05,9.224917990836166e-05,0.00013206403117792367,0.7733252009248086
6.47,0.6,9.427923040676136e-05,9.203201673123241e-05,0.0001317515289843311,0.7733371378670757
6.48,0.6,9.40551921542026e-05,9.181550397907908e-05,0.00013143997086920045,0.7733490355167136
6.49,0.6,9.383183567105676e-05,9.15996392020107e-05,0.00013112935326363328,0.7733608937940875
6.5,0.6,9.360915837364283e-05,9.138441996132311e-05,0.0001308196726149749,0.7733727126201084
6.51,0.6,9.338715768999441e-05,9.116984382944528e-05,0.00013051092538673276,0.7733844919162607
6.5200000000000005,0.6,9.316583105979843e-05,9.095590838987436e-05,0.00013020310805848727,0.7733962316045693
6.53,0.6,9.294517593433439e-05,9.074261123712773e-05,0.000129896217125815,0.773407931607653
6.54,0.6,9.272518977641385e-05,9.052994997667496e-05,0.00012959024910019748,0.773419591848675
6.55,0.6,9.250587006032031e-05,9.031792222487892e-05,0.0001292852005089374,0.7734312122513307
6.5600000000000005,0.6,9.22872142717495e-05,9.010652560894772e-05,0.00012898106789508202,0.7734427927399024
6.57,0.6,9.206921990774989e-05,8.989575776686845e-05,0.0001286778478173345,0.7734543332392052
6.58,0.6,9.185188447666362e-05,8.968561634735303e-05,0.0001283755368499737,0.7734658336746025
6.59,0.6,9.163520549806782e-05,8.947609900977784e-05,0.00012807413158277,0.7734772939719825
6.6000000000000005,0.6,9.141918050271613e-05,8.926720342414104e-05,0.00012777362862091368,0.7734887140578328
6.61,0.6,9.120380703248068e-05,8.905892727099011e-05,0.0001274740245849227,0.7735000938591461
6.62,0.6,9.098908264029438e-05,8.885126824137549e-05,0.0001271753161105691,0.7735114333034696
6.63,0.6,9.07750048900935e-05,8.86442240367907e-05,0.00012687749984879605,0.7735227323188791
6.640000000000001,0.6,9.056157135676063e-05,8.843779236911914e-05,0.00012658057246563975,0.7735339908339847
6.65,0.6,9.03487796260679e-05,8.823197096058613e-05,0.00012628453064215546,0.77354520877797
6.66,0.6,9.013662729462063e-05,8.802675754369127e-05,0.00012598937107432975,0.7735563860805121
6.67,0.6,8.992511196980129e-05,8.782214986115476e-05,0.00012569509047300305,0.7735675226717831
6.68,0.6,8.971423126971357e-05,8.761814566589531e-05,0.0001254016855638141,0.7735786184826279
6.69,0.6,8.950398282312716e-05,8.741474272092374e-05,0.00012510915308708604,0.7735896734442598
6.7,0.6,8.92943642694225e-05,8.721193879933935e-05,0.00012481748979778447,0.7736006874885422
6.71,0.6,8.9085373258536e-05,8.700973168423156e-05,0.00012452669246540942,0.7736116605477235
6.72,0.6,8.887700745090556e-05,8.680811916867948e-05,0.00012423675787395604,0.773622592554736
6.73,0.6,8.866926451741646e-05,8.660709905565537e-05,0.00012394768282180863,0.7736334834429384
6.74,0.6,8.846214213934742e-05,8.640666915798508e-05,0.00012365946412167407,0.7736443331461835
6.75,0.6,8.825563800831709e-05,8.620682729831257e-05,0.00012337209860051906,0.7736551415989097
